movieId,title,genres
6701,"Golden Age, The (Âge d'Or, L') (1930)",Comedy|Drama|Romance
6702,Monkey Business (1931),Comedy
6703,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy
6704,Scarface (1932),Crime|Drama
6705,Vampyr (1932),Fantasy|Horror
6706,Dinner at Eight (1933),Comedy|Drama|Romance
6707,Gold Diggers of 1933 (1933),Musical
6708,"Atalante, L' (1934)",Comedy|Drama|Romance
6709,"Black Cat, The (1934)",Adventure|Crime|Horror|Thriller
6710,Fury (1936),Drama|Film-Noir
6711,Libeled Lady (1936),Comedy|Romance
6712,Mr. Deeds Goes to Town (1936),Comedy|Romance
6713,"Petrified Forest, The (1936)",Crime|Drama|Romance
6714,Camille (1936),Drama|Romance
6715,Captains Courageous (1937),Adventure|Drama
6716,Dead End (1937),Crime|Drama
6717,Nothing Sacred (1937),Comedy|Drama|Romance
6718,"Prisoner of Zenda, The (1937)",Action|Adventure|Romance
6719,Stage Door (1937),Drama
6720,Topper (1937),Comedy|Fantasy|Romance
6721,Holiday (1938),Comedy|Drama|Romance
6722,Gaslight (1940),Mystery|Thriller
6723,"Roaring Twenties, The (1939)",Crime|Drama|Thriller
6724,Wuthering Heights (1939),Drama|Romance
6725,"Letter, The (1940)",Drama|Film-Noir
6726,"Sea Hawk, The (1940)",Action|Adventure|Romance
6727,Ball of Fire (1941),Comedy|Romance
6728,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance
6729,Random Harvest (1942),Drama|Romance
6730,Heaven Can Wait (1943),Comedy|Fantasy|Romance
6731,Day of Wrath (Vredens dag) (1943),Drama
6732,"Curse of the Cat People, The (1944)",Drama
6733,"Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France, The) (1944)",Drama|War
6734,Ministry of Fear (1944),Drama|Film-Noir|Thriller
6735,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance
6736,"Woman in the Window, The (1944)",Crime|Film-Noir|Thriller
6737,"Ivan the Terrible, Part One (Ivan Groznyy I) (1944)",Drama
6738,They Were Expendable (1945),Drama|War
6739,"Tree Grows in Brooklyn, A (1945)",Drama
6740,Great Expectations (1946),Drama
6741,"Stranger, The (1946)",Drama|Film-Noir|Thriller
6742,Nightmare Alley (1947),Drama|Film-Noir
6743,Odd Man Out (1947),Crime|Drama|Film-Noir|Thriller
6744,Easter Parade (1948),Musical|Romance
6745,Fort Apache (1948),Western
6746,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery
6747,Letter from an Unknown Woman (1948),Drama|Romance
6748,"Naked City, The (1948)",Crime|Drama|Film-Noir|Mystery
6749,They Live by Night (1949),Crime|Film-Noir|Romance
6750,Unfaithfully Yours (1948),Comedy
6751,"Letter to Three Wives, A (1949)",Comedy|Drama
6752,Orpheus (Orphée) (1950),Drama|Fantasy|Romance
6753,"Gunfighter, The (1950)",Action|Western
6754,King Solomon's Mines (1950),Action|Adventure|Romance
6755,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama
6756,Carrie (1952),Drama|Romance
6757,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953),Comedy|Horror|Sci-Fi
6758,Magnificent Obsession (1954),Drama|Romance
6759,Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954),Action|Adventure|Drama
6760,"Star Is Born, A (1954)",Drama|Musical
6761,"Wild One, The (1953)",Drama
6762,Confidential Report (1955),Crime|Drama|Mystery|Thriller
6763,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War
6764,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955),Action|Adventure|Drama
6765,"Unknown Soldier, The (Tuntematon sotilas) (1955)",Drama|War
6766,Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima) (1956),Action|Adventure|Drama
6767,"Spirit of St. Louis, The (1957)",Adventure|Drama
6768,Teacher's Pet (1958),Comedy|Romance
6769,"Vikings, The (1958)",Action|Adventure
6770,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War
6771,"Nun's Story, The (1959)",Drama
6772,Pickpocket (1959),Crime|Drama
6773,Floating Weeds (Ukigusa) (1959),Drama
6774,"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)",Drama|Thriller
6775,Advise and Consent (1962),Drama
6776,Harakiri (Seppuku) (1962),Drama
6777,"Loneliness of the Long Distance Runner, The (1962)",Drama
6778,"Music Man, The (1962)",Children|Comedy|Musical|Romance
6779,Mutiny on the Bounty (1962),Adventure|Drama|Romance
6780,"Eclisse, L' (Eclipse) (1962)",Drama
6781,McLintock! (1963),Comedy|Western
6782,Becket (1964),Drama
6783,"Best Man, The (1964)",Comedy|Drama
6784,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller
6785,"Killers, The (1964)",Action|Crime|Drama|Film-Noir|Thriller
6786,"Naked Kiss, The (1964)",Drama
6787,Onibaba (1964),Drama|Horror|War
6788,Robinson Crusoe on Mars (1964),Sci-Fi
6789,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War
6790,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy
6791,Dracula: Prince of Darkness (1966),Horror|Mystery
6792,"Hill, The (1965)",Drama|War
6793,In Harm's Way (1965),Drama|War
6794,"Thousand Clowns, A (1965)",Comedy|Drama|Romance
6795,"Train, The (1964)",Action|Thriller|War
6796,Andrei Rublev (Andrey Rublyov) (1969),Drama|War
6797,Au Hasard Balthazar (1966),Crime|Drama
6798,Batman (1966),Action|Adventure|Comedy
6799,Khartoum (1966),Action|Adventure|Drama|War
6800,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War
6801,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama
6802,Don't Look Back (1967),Documentary|Musical
6803,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama
6804,"Bride Wore Black, The (La mariée était en noir) (1968)",Crime|Drama
6805,Play Time (a.k.a. Playtime) (1967),Comedy
6806,Point Blank (1967),Action|Crime|Drama|Thriller
6807,Two for the Road (1967),Comedy|Drama|Romance
6808,"War Wagon, The (1967)",Action|Western
6809,Head (1968),Comedy|Fantasy|Musical
6810,"Yours, Mine and Ours (1968)",Children|Comedy
6811,Alice's Restaurant (1969),Comedy|Drama
6812,Colossus: The Forbin Project (1970),Sci-Fi|Thriller
6813,My Night At Maud's (Ma Nuit Chez Maud) (1969),Comedy|Drama|Romance
6814,Dodes'ka-den (Clickety-Clack) (1970),Drama|Fantasy
6815,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance
6816,On a Clear Day You Can See Forever (1970),Comedy|Musical|Romance
6817,Performance (1970),Crime|Drama|Thriller
6818,Zabriskie Point (1970),Drama|Romance
6819,"Beguiled, The (1971)",Drama|Thriller|War
6820,"Devils, The (1971)",Drama
6821,Duel (1971),Action|Mystery|Thriller
6822,Johnny Got His Gun (1971),Drama|War
6823,They Call Me Trinity (1971),Comedy|Western
6824,"Topo, El (1970)",Fantasy|Western
6825,Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru) (1972),Action|Crime
6826,Lone Wolf and Cub: Baby Cart at the River Styx (Kozure Ôkami: Sanzu no kawa no ubaguruma) (1972),Action|Adventure
6827,Lady Sings the Blues (1972),Drama|Musical
6828,Charley Varrick (1973),Crime|Drama|Thriller
6829,Dark Star (1974),Comedy|Sci-Fi|Thriller
6830,My Name Is Nobody (Il Mio nome è Nessuno) (1973),Comedy|Western
6831,Phase IV (1974),Horror|Sci-Fi|Thriller
6832,Save the Tiger (1973),Drama
6833,Scarecrow (1973),Drama
6834,Sisters (1973),Horror|Thriller
6835,Theatre of Blood (1973),Comedy|Horror|Mystery
6836,California Split (1974),Comedy|Drama
6837,Emmanuelle (1974),Drama|Romance
6838,"Phantom of Liberty, The (Fantôme de la liberté, Le) (1974)",Comedy|Drama
6839,Gone in 60 Seconds (1974),Action|Crime|Drama
6840,Harry and Tonto (1974),Comedy|Drama
6841,Hearts and Minds (1974),Documentary|War
6842,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama
6843,"Adventure of Sherlock Holmes' Smarter Brother, The (1975)",Comedy|Crime|Mystery
6844,"Farewell, My Lovely (1975)",Crime|Mystery|Thriller
6845,French Connection II (1975),Action|Crime|Drama|Thriller
6846,Night Moves (1975),Crime|Thriller
6847,"Passenger, The (Professione: reporter) (1975)",Drama
6848,1900 (Novecento) (1976),Drama|War
6849,"Small Change (Argent de poche, L') (1976)",Comedy|Drama
6850,Harlan County U.S.A. (1976),Documentary
6851,The Missouri Breaks (1976),Drama|Western
6852,Silver Streak (1976),Action|Comedy|Crime
6853,Jesus of Nazareth (1977),Drama
6854,Demon Seed (1977),Horror|Sci-Fi|Thriller
6855,High Anxiety (1977),Comedy|Thriller
6856,"New York, New York (1977)",Drama|Musical|Romance
6857,Sorcerer (1977),Action|Thriller
6858,"Turning Point, The (1977)",Drama|Romance
6859,"Rutles: All You Need Is Cash, The (1978)",Comedy
6860,Capricorn One (1978),Drama|Sci-Fi|Thriller
6861,Gates of Heaven (1978),Documentary
6862,"Hobbit, The (1977)",Animation|Children|Fantasy
6863,Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy
6864,"Wedding, A (1978)",Comedy|Drama
6865,Hair (1979),Comedy|Drama|Musical
6866,"In-Laws, The (1979)",Action|Comedy
6867,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi
6868,Bad Boys (1983),Crime|Drama|Thriller
6869,Barefoot Gen (Hadashi no Gen) (1983),Animation|Drama|War
6870,Blue Thunder (1983),Action|Crime|Drama
6871,D.C. Cab (1983),Action|Comedy
6872,"Day After, The (1983)",Drama|Sci-Fi
6873,Eddie Murphy Delirious (1983),Comedy|Documentary
6874,"Norte, El (1984)",Adventure|Drama
6875,Merry Christmas Mr. Lawrence (1983),Drama|War
6876,"Pirates of Penzance, The (1983)",Adventure|Comedy|Musical|Romance
6877,Rumble Fish (1983),Drama
6878,Star 80 (1983),Drama
6879,"Star Chamber, The (1983)",Action|Crime|Drama|Thriller
6880,To Be or Not to Be (1983),Comedy|Romance|War
6881,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller
6882,Yellowbeard (1983),Action|Adventure|Comedy
6883,Another Country (1984),Drama|Romance
6884,"Christmas Carol, A (1984)",Drama|Fantasy
6885,Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller
6886,Electric Dreams (1984),Comedy|Drama|Romance|Sci-Fi
6887,"Ice Pirates, The (1984)",Action|Adventure|Comedy|Sci-Fi
6888,Racing with the Moon (1984),Comedy|Drama|Romance
6889,"Times of Harvey Milk, The (1984)",Documentary
6890,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama
6891,Anne of Green Gables (1985),Children|Drama
6892,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller
6893,Mishima: A Life in Four Chapters (1985),Drama
6894,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi
6895,Spies Like Us (1985),Comedy
6896,"Stuff, The (1985)",Comedy|Horror|Mystery|Sci-Fi
6897,"Unknown Soldier, The (Tuntematon sotilas) (1985)",Drama|War
6898,Vision Quest (1985),Drama|Romance
6899,White Nights (1985),Drama
6900,'Round Midnight (1986),Drama|Musical
6901,Club Paradise (1986),Comedy
6902,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama
6903,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller
6904,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance
6905,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance
6906,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller
6907,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance
6908,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller
6909,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller
6910,Cobra Verde (1987),Adventure|Drama
6911,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi
6912,Moonwalker (1988),Musical
6913,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery
6914,Lonesome Dove (1989),Adventure|Drama|Western
6915,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
6916,Monsieur Hire (1989),Crime|Romance|Thriller
6917,Cry-Baby (1990),Comedy|Musical|Romance
6918,Bullet in the Head (1990),Action|Drama|War
6919,Ghost Dad (1990),Comedy|Fantasy
6920,Hard to Kill (1990),Action|Crime|Drama
6921,I Hired a Contract Killer (1990),Comedy|Drama
6922,It (1990),Drama|Fantasy|Horror|Mystery|Thriller
6923,Ju Dou (1990),Drama
6924,"Krays, The (1990)",Drama
6925,Lionheart (1990),Action
6926,Narrow Margin (1990),Crime|Thriller
6927,Close-Up (Nema-ye Nazdik) (1990),Drama
6928,Nuns on the Run (1990),Comedy|Crime
6929,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller
6930,State of Grace (1990),Crime|Drama|Thriller
6931,35 Up (1991),Documentary
6932,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance
6933,Dutch (1991),Comedy
6934,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary
6935,Homicide (1991),Crime|Drama|Thriller
6936,"Kiss Before Dying, A (1991)",Thriller
6937,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller
6938,Only Yesterday (Omohide poro poro) (1991),Animation|Drama
6939,Once Around (1991),Drama
6940,Other People's Money (1991),Comedy|Drama|Romance
6941,Out for Justice (1991),Action|Crime|Drama|Thriller
6942,Quigley Down Under (1990),Adventure|Drama|Western
6943,All the Mornings of the World (Tous les matins du monde) (1991),Drama|Romance
6944,Wild Hearts Can't Be Broken (1991),Drama|Romance
6945,Diggstown (1992),Drama
6946,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
6947,Ladybugs (1992),Comedy
6948,"Mambo Kings, The (1992)",Drama|Musical
6949,"Story of Qiu Ju, The (Qiu Ju da guan si) (1992)",Comedy|Drama
6950,Shining Through (1992),Drama|Romance|Thriller|War
6951,Sidekicks (1992),Action|Adventure|Children|Comedy
6952,"Heart in Winter, A (Un coeur en hiver) (1992)",Drama|Romance
6953,Bad Boy Bubby (1993),Drama
6954,Barbarians at the Gate (1993),Drama
6955,Fortress (1992),Action|Sci-Fi
6956,Mr. Nanny (1993),Action|Children|Comedy
6957,"Snapper, The (1993)",Comedy|Drama
6958,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama
6959,Splitting Heirs (1993),Comedy
6960,Tai Chi Master (Twin Warriors) (Tai ji: Zhang San Feng) (1993),Action|Adventure|Comedy|Drama
6961,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi
6962,71 Fragments of a Chronology of Chance (71 Fragmente einer Chronologie des Zufalls) (1994),Drama
6963,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama
6964,Major League II (1994),Comedy
6965,My Father the Hero (1994),Comedy|Romance
6966,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller
6967,"Langoliers, The (1995)",Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
6968,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance
6969,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),Action|Animation
6970,Tromeo and Juliet (1996),Comedy|Drama
6971,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996),Comedy|Horror|Musical|Western
6972,God of Cookery (Sik san) (1996),Comedy
6973,Drifting Clouds (Kauas pilvet karkaavat) (1996),Comedy|Drama
6974,Pusher (1996),Crime|Thriller
6975,"Boxer, The (1997)",Drama|Thriller
6976,Snow White: A Tale of Terror (1997),Fantasy|Horror
6977,Gummo (1997),Drama
6978,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance
6979,From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller
6980,Beowulf (1999),Action|Horror|Sci-Fi
6981,"Interview, The (1998)",Crime|Drama|Mystery|Thriller
6982,RKO 281 (1999),Drama
6983,Gia (1998),Drama|Romance
6984,Thursday (1998),Action|Crime|Thriller
6985,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller
6986,"Kingdom II, The (Riget II) (1997)",Drama|Horror|Mystery
6987,Merlin (1998),Action|Adventure|Drama|Fantasy|Romance
6988,Two Hands (1999),Comedy|Crime|Thriller
6989,Addams Family Reunion (1998),Children|Comedy|Fantasy
6990,Lady Snowblood (Shurayukihime) (1973),Action|Crime|Drama|Thriller
6991,Pitkä kuuma kesä (1999),Comedy|Drama
6992,"Batman/Superman Movie, The (1998)",Action|Adventure|Animation|Children|Fantasy|Sci-Fi
6993,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
6994,In July (Im Juli) (2000),Comedy|Romance
6995,Joan of Arc (1999),Adventure|Drama
6996,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy
6997,Taxi 2 (2000),Action|Comedy
6998,Katsastus (1988),Comedy|Drama
6999,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy
7000,"Extremely Goofy Movie, An (2000)",Animation|Children|Comedy
7001,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",Drama
7002,2046 (2004),Drama|Fantasy|Romance|Sci-Fi
7003,Taboo (Gohatto) (1999),Drama
7004,Restless (Levottomat) (2000),Drama|Romance
7005,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller
7006,6ixtynin9 (Ruang Talok 69) (1999),Action|Comedy|Thriller
7007,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller
7008,Paradise Lost 2: Revelations (2000),Documentary
7009,"Hole, The (2001)",Crime|Drama|Horror|Mystery|Thriller
7010,"Sleeping Dictionary, The (2003)",Drama|Romance
7011,Spiral (2000),Horror
7012,Werckmeister Harmonies (Werckmeister harmóniák) (2000),Drama
7013,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy
7014,Daria: Is It Fall Yet? (2000),Animation|Comedy
7015,Late Night Shopping (2001),Comedy
7016,61* (2001),Drama
7017,"Tunnel, The (Tunnel, Der) (2001)",Action|Drama|Thriller
7018,"Laramie Project, The (2002)",Crime|Drama
7019,Run Ronnie Run (2002),Comedy
7020,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War
7021,Dagon (2001),Fantasy|Horror|Mystery|Thriller
7022,Ripley's Game (2002),Drama|Thriller
7023,Conspiracy (2001),Drama|War
7024,Jalla! Jalla! (2000),Comedy|Drama|Romance
7025,"Beautiful Country, The (2004)",Drama
7026,Darkness (2002),Horror|Mystery
7027,Blood: The Last Vampire (2000),Action|Animation|Horror
7028,Blueberry (2004),Adventure|Western
7029,Shackleton's Antarctic Adventure (2001),Documentary|IMAX
7030,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller
7031,Ali G Indahouse (2002),Comedy
7032,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi
7033,Pulse (Kairo) (2001),Horror|Mystery|Thriller
7034,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance
7035,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi
7036,Fubar (2002),Comedy
7037,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical
7038,Sex Is Comedy (2002),Comedy|Drama|Romance
7039,Dead End (2003),Comedy|Horror|Mystery|Thriller
7040,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama
7041,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller
7042,Immortel (ad vitam) (Immortal) (2004),Action|Adventure|Animation|Fantasy|Sci-Fi
7043,Battlestar Galactica (2003),Drama|Sci-Fi|War
7044,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller
7045,Upswing (Nousukausi) (2003),Comedy|Drama
7046,Pahat pojat (2003),Action|Crime|Drama
7047,Tipping the Velvet (2002),Comedy|Drama|Romance
7048,Bright Young Things (2003),Comedy|Drama
7049,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
7050,"Brown Bunny, The (2003)",Drama
7051,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller
7052,Bring It On Again (2004),Comedy
7053,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller
7054,Evil (Ondskan) (2003),Drama
7055,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War
7056,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
7057,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance
7058,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War
7059,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance
7060,Hitler: The Rise of Evil (2003),Drama
